Source,Target,Type,Id,Label,timeset,Weight,season
3,3,Undirected,0,,,179,7
3,3,Undirected,1,,,178,7
2,2,Undirected,2,,,172,7
0,0,Undirected,3,,,156,7
3,3,Undirected,4,,,107,7
0,0,Undirected,5,,,107,7
3,3,Undirected,6,,,92,7
2,2,Undirected,7,,,85,7
3,0,Undirected,8,,,79,7
1,1,Undirected,9,,,75,7
2,3,Undirected,10,,,74,7
3,3,Undirected,11,,,65,7
1,1,Undirected,12,,,63,7
3,1,Undirected,13,,,59,7
1,1,Undirected,14,,,57,7
1,1,Undirected,15,,,57,7
3,1,Undirected,16,,,55,7
3,1,Undirected,17,,,50,7
3,3,Undirected,18,,,46,7
3,3,Undirected,19,,,45,7
0,0,Undirected,20,,,44,7
2,2,Undirected,21,,,44,7
1,3,Undirected,22,,,41,7
2,2,Undirected,23,,,38,7
2,2,Undirected,24,,,37,7
2,2,Undirected,25,,,37,7
3,3,Undirected,26,,,36,7
3,3,Undirected,27,,,35,7
3,2,Undirected,28,,,35,7
3,1,Undirected,29,,,34,7
2,3,Undirected,30,,,34,7
0,0,Undirected,31,,,33,7
2,3,Undirected,32,,,33,7
2,2,Undirected,33,,,33,7
3,3,Undirected,34,,,33,7
2,2,Undirected,35,,,33,7
3,3,Undirected,36,,,31,7
3,3,Undirected,37,,,31,7
3,3,Undirected,38,,,31,7
1,1,Undirected,39,,,30,7
1,3,Undirected,40,,,30,7
0,0,Undirected,41,,,29,7
1,1,Undirected,42,,,27,7
1,3,Undirected,43,,,27,7
1,1,Undirected,44,,,27,7
2,2,Undirected,45,,,26,7
1,1,Undirected,46,,,26,7
0,0,Undirected,47,,,25,7
2,2,Undirected,48,,,25,7
2,2,Undirected,49,,,25,7
2,2,Undirected,50,,,25,7
0,0,Undirected,51,,,24,7
2,3,Undirected,52,,,24,7
2,2,Undirected,53,,,24,7
2,2,Undirected,54,,,24,7
1,1,Undirected,55,,,24,7
2,2,Undirected,56,,,24,7
2,2,Undirected,57,,,23,7
0,0,Undirected,58,,,23,7
0,0,Undirected,59,,,21,7
0,0,Undirected,60,,,21,7
0,1,Undirected,61,,,21,7
2,2,Undirected,62,,,21,7
2,2,Undirected,63,,,21,7
3,0,Undirected,64,,,21,7
3,3,Undirected,65,,,21,7
3,3,Undirected,66,,,21,7
3,2,Undirected,67,,,20,7
1,1,Undirected,68,,,20,7
3,0,Undirected,69,,,20,7
0,0,Undirected,70,,,19,7
0,0,Undirected,71,,,19,7
2,3,Undirected,72,,,19,7
2,2,Undirected,73,,,19,7
1,1,Undirected,74,,,19,7
1,1,Undirected,75,,,18,7
0,1,Undirected,76,,,18,7
2,2,Undirected,77,,,18,7
1,1,Undirected,78,,,18,7
3,3,Undirected,79,,,18,7
3,3,Undirected,80,,,18,7
3,1,Undirected,81,,,17,7
1,3,Undirected,82,,,17,7
0,0,Undirected,83,,,17,7
3,2,Undirected,84,,,16,7
1,1,Undirected,85,,,16,7
2,2,Undirected,86,,,15,7
2,2,Undirected,87,,,15,7
1,1,Undirected,88,,,15,7
0,0,Undirected,89,,,14,7
3,2,Undirected,90,,,14,7
3,1,Undirected,91,,,14,7
1,1,Undirected,92,,,14,7
3,3,Undirected,93,,,14,7
2,2,Undirected,94,,,14,7
0,0,Undirected,95,,,14,7
3,3,Undirected,96,,,13,7
3,3,Undirected,97,,,13,7
1,1,Undirected,98,,,13,7
3,2,Undirected,99,,,12,7
3,1,Undirected,100,,,12,7
0,3,Undirected,101,,,12,7
3,3,Undirected,102,,,11,7
1,1,Undirected,103,,,11,7
2,2,Undirected,104,,,11,7
0,0,Undirected,105,,,11,7
0,0,Undirected,106,,,11,7
0,0,Undirected,107,,,11,7
1,1,Undirected,108,,,11,7
0,2,Undirected,109,,,10,7
3,2,Undirected,110,,,10,7
3,1,Undirected,111,,,10,7
3,3,Undirected,112,,,10,7
3,2,Undirected,113,,,10,7
2,3,Undirected,114,,,10,7
2,3,Undirected,115,,,10,7
3,2,Undirected,116,,,10,7
0,3,Undirected,117,,,9,7
0,3,Undirected,118,,,9,7
2,0,Undirected,119,,,9,7
3,0,Undirected,120,,,9,7
2,2,Undirected,121,,,9,7
1,3,Undirected,122,,,9,7
2,2,Undirected,123,,,9,7
0,0,Undirected,124,,,8,7
1,1,Undirected,125,,,8,7
0,3,Undirected,126,,,8,7
2,3,Undirected,127,,,8,7
2,0,Undirected,128,,,8,7
2,2,Undirected,129,,,8,7
2,2,Undirected,130,,,8,7
2,3,Undirected,131,,,8,7
3,0,Undirected,132,,,8,7
0,0,Undirected,133,,,8,7
3,3,Undirected,134,,,7,7
0,0,Undirected,135,,,7,7
0,0,Undirected,136,,,7,7
2,0,Undirected,137,,,7,7
3,2,Undirected,138,,,7,7
3,2,Undirected,139,,,7,7
3,1,Undirected,140,,,7,7
2,3,Undirected,141,,,7,7
1,3,Undirected,142,,,7,7
1,2,Undirected,143,,,7,7
0,0,Undirected,144,,,7,7
0,0,Undirected,145,,,7,7
2,2,Undirected,146,,,7,7
0,0,Undirected,147,,,7,7
2,3,Undirected,148,,,7,7
0,0,Undirected,149,,,7,7
0,0,Undirected,150,,,6,7
0,0,Undirected,151,,,6,7
0,1,Undirected,152,,,6,7
2,2,Undirected,153,,,6,7
3,1,Undirected,154,,,6,7
2,2,Undirected,155,,,6,7
2,2,Undirected,156,,,6,7
2,2,Undirected,157,,,6,7
1,0,Undirected,158,,,6,7
1,1,Undirected,159,,,6,7
2,3,Undirected,160,,,6,7
0,0,Undirected,161,,,6,7
3,0,Undirected,162,,,6,7
1,3,Undirected,163,,,6,7
1,1,Undirected,164,,,6,7
0,0,Undirected,165,,,6,7
0,0,Undirected,166,,,6,7
1,1,Undirected,167,,,6,7
2,3,Undirected,168,,,6,7
2,2,Undirected,169,,,6,7
3,2,Undirected,170,,,5,7
3,3,Undirected,171,,,5,7
3,3,Undirected,172,,,5,7
0,0,Undirected,173,,,5,7
0,2,Undirected,174,,,5,7
0,0,Undirected,175,,,5,7
0,0,Undirected,176,,,5,7
0,2,Undirected,177,,,5,7
2,2,Undirected,178,,,5,7
2,0,Undirected,179,,,5,7
2,2,Undirected,180,,,5,7
3,1,Undirected,181,,,5,7
3,1,Undirected,182,,,5,7
2,2,Undirected,183,,,5,7
2,3,Undirected,184,,,5,7
1,2,Undirected,185,,,5,7
1,1,Undirected,186,,,5,7
0,0,Undirected,187,,,5,7
0,2,Undirected,188,,,5,7
3,0,Undirected,189,,,5,7
3,2,Undirected,190,,,5,7
3,0,Undirected,191,,,5,7
3,0,Undirected,192,,,5,7
0,0,Undirected,193,,,5,7
0,0,Undirected,194,,,5,7
2,2,Undirected,195,,,5,7
3,3,Undirected,196,,,4,7
0,0,Undirected,197,,,4,7
1,3,Undirected,198,,,4,7
0,0,Undirected,199,,,4,7
0,0,Undirected,200,,,4,7
0,0,Undirected,201,,,4,7
0,2,Undirected,202,,,4,7
0,3,Undirected,203,,,4,7
0,0,Undirected,204,,,4,7
0,0,Undirected,205,,,4,7
0,3,Undirected,206,,,4,7
0,0,Undirected,207,,,4,7
0,0,Undirected,208,,,4,7
2,3,Undirected,209,,,4,7
2,1,Undirected,210,,,4,7
2,2,Undirected,211,,,4,7
2,2,Undirected,212,,,4,7
3,0,Undirected,213,,,4,7
3,0,Undirected,214,,,4,7
2,3,Undirected,215,,,4,7
0,0,Undirected,216,,,4,7
2,2,Undirected,217,,,4,7
2,2,Undirected,218,,,4,7
2,2,Undirected,219,,,4,7
2,2,Undirected,220,,,4,7
1,3,Undirected,221,,,4,7
3,2,Undirected,222,,,4,7
1,2,Undirected,223,,,4,7
2,2,Undirected,224,,,4,7
1,3,Undirected,225,,,4,7
1,1,Undirected,226,,,4,7
1,1,Undirected,227,,,4,7
0,3,Undirected,228,,,4,7
3,0,Undirected,229,,,4,7
3,3,Undirected,230,,,4,7
3,3,Undirected,231,,,4,7
3,2,Undirected,232,,,4,7
1,1,Undirected,233,,,4,7
0,0,Undirected,234,,,4,7
0,0,Undirected,235,,,4,7
0,0,Undirected,236,,,4,7
0,0,Undirected,237,,,4,7
0,0,Undirected,238,,,4,7
3,3,Undirected,239,,,4,7
2,2,Undirected,240,,,4,7
2,2,Undirected,241,,,4,7
2,2,Undirected,242,,,4,7
2,2,Undirected,243,,,4,7
2,2,Undirected,244,,,4,7
2,2,Undirected,245,,,4,7
2,3,Undirected,246,,,4,7
0,1,Undirected,247,,,4,7
2,3,Undirected,248,,,4,7
0,0,Undirected,249,,,4,7
3,3,Undirected,250,,,3,7
3,3,Undirected,251,,,3,7
3,3,Undirected,252,,,3,7
0,0,Undirected,253,,,3,7
0,0,Undirected,254,,,3,7
0,0,Undirected,255,,,3,7
2,2,Undirected,256,,,3,7
1,3,Undirected,257,,,3,7
0,3,Undirected,258,,,3,7
0,0,Undirected,259,,,3,7
0,2,Undirected,260,,,3,7
0,2,Undirected,261,,,3,7
0,2,Undirected,262,,,3,7
2,3,Undirected,263,,,3,7
2,1,Undirected,264,,,3,7
2,3,Undirected,265,,,3,7
2,3,Undirected,266,,,3,7
0,0,Undirected,267,,,3,7
2,2,Undirected,268,,,3,7
3,2,Undirected,269,,,3,7
3,0,Undirected,270,,,3,7
3,3,Undirected,271,,,3,7
3,2,Undirected,272,,,3,7
3,2,Undirected,273,,,3,7
3,2,Undirected,274,,,3,7
3,0,Undirected,275,,,3,7
3,1,Undirected,276,,,3,7
3,0,Undirected,277,,,3,7
2,2,Undirected,278,,,3,7
2,3,Undirected,279,,,3,7
2,2,Undirected,280,,,3,7
1,2,Undirected,281,,,3,7
1,0,Undirected,282,,,3,7
1,2,Undirected,283,,,3,7
1,3,Undirected,284,,,3,7
2,0,Undirected,285,,,3,7
2,2,Undirected,286,,,3,7
0,2,Undirected,287,,,3,7
3,1,Undirected,288,,,3,7
0,0,Undirected,289,,,3,7
0,1,Undirected,290,,,3,7
2,2,Undirected,291,,,3,7
0,0,Undirected,292,,,3,7
0,0,Undirected,293,,,3,7
0,3,Undirected,294,,,3,7
0,1,Undirected,295,,,3,7
0,3,Undirected,296,,,3,7
2,2,Undirected,297,,,3,7
2,2,Undirected,298,,,3,7
3,2,Undirected,299,,,3,7
3,0,Undirected,300,,,2,7
3,2,Undirected,301,,,2,7
3,0,Undirected,302,,,2,7
0,0,Undirected,303,,,2,7
2,2,Undirected,304,,,2,7
1,0,Undirected,305,,,2,7
0,0,Undirected,306,,,2,7
0,1,Undirected,307,,,2,7
0,0,Undirected,308,,,2,7
0,3,Undirected,309,,,2,7
0,2,Undirected,310,,,2,7
0,0,Undirected,311,,,2,7
0,1,Undirected,312,,,2,7
0,0,Undirected,313,,,2,7
0,3,Undirected,314,,,2,7
2,3,Undirected,315,,,2,7
2,1,Undirected,316,,,2,7
2,2,Undirected,317,,,2,7
2,2,Undirected,318,,,2,7
0,3,Undirected,319,,,2,7
2,0,Undirected,320,,,2,7
2,1,Undirected,321,,,2,7
2,0,Undirected,322,,,2,7
2,3,Undirected,323,,,2,7
2,2,Undirected,324,,,2,7
3,3,Undirected,325,,,2,7
3,1,Undirected,326,,,2,7
3,0,Undirected,327,,,2,7
3,2,Undirected,328,,,2,7
3,2,Undirected,329,,,2,7
3,0,Undirected,330,,,2,7
3,2,Undirected,331,,,2,7
3,3,Undirected,332,,,2,7
3,2,Undirected,333,,,2,7
3,2,Undirected,334,,,2,7
3,0,Undirected,335,,,2,7
3,0,Undirected,336,,,2,7
2,2,Undirected,337,,,2,7
2,1,Undirected,338,,,2,7
3,3,Undirected,339,,,2,7
3,1,Undirected,340,,,2,7
2,3,Undirected,341,,,2,7
2,2,Undirected,342,,,2,7
2,3,Undirected,343,,,2,7
2,2,Undirected,344,,,2,7
2,2,Undirected,345,,,2,7
2,1,Undirected,346,,,2,7
1,3,Undirected,347,,,2,7
3,2,Undirected,348,,,2,7
3,3,Undirected,349,,,2,7
3,1,Undirected,350,,,2,7
3,3,Undirected,351,,,2,7
3,2,Undirected,352,,,2,7
3,2,Undirected,353,,,2,7
1,1,Undirected,354,,,2,7
0,3,Undirected,355,,,2,7
1,3,Undirected,356,,,2,7
1,0,Undirected,357,,,2,7
1,1,Undirected,358,,,2,7
0,0,Undirected,359,,,2,7
2,0,Undirected,360,,,2,7
2,2,Undirected,361,,,2,7
2,2,Undirected,362,,,2,7
1,3,Undirected,363,,,2,7
2,2,Undirected,364,,,2,7
0,0,Undirected,365,,,2,7
0,0,Undirected,366,,,2,7
0,2,Undirected,367,,,2,7
3,0,Undirected,368,,,2,7
3,1,Undirected,369,,,2,7
0,0,Undirected,370,,,2,7
0,0,Undirected,371,,,2,7
1,0,Undirected,372,,,2,7
1,1,Undirected,373,,,2,7
0,0,Undirected,374,,,2,7
0,1,Undirected,375,,,2,7
2,2,Undirected,376,,,2,7
1,0,Undirected,377,,,2,7
1,0,Undirected,378,,,2,7
1,1,Undirected,379,,,2,7
0,0,Undirected,380,,,2,7
3,3,Undirected,381,,,2,7
3,1,Undirected,382,,,2,7
3,2,Undirected,383,,,2,7
3,2,Undirected,384,,,2,7
2,2,Undirected,385,,,2,7
2,2,Undirected,386,,,2,7
2,2,Undirected,387,,,2,7
0,3,Undirected,388,,,2,7
1,3,Undirected,389,,,2,7
2,2,Undirected,390,,,2,7
2,2,Undirected,391,,,2,7
2,2,Undirected,392,,,2,7
2,3,Undirected,393,,,2,7
2,2,Undirected,394,,,2,7
0,0,Undirected,395,,,2,7
0,0,Undirected,396,,,2,7
0,2,Undirected,397,,,2,7
0,3,Undirected,398,,,2,7
0,0,Undirected,399,,,2,7
0,3,Undirected,400,,,2,7
2,2,Undirected,401,,,2,7
2,2,Undirected,402,,,2,7
0,0,Undirected,403,,,2,7
0,0,Undirected,404,,,2,7
0,1,Undirected,405,,,2,7
0,0,Undirected,406,,,2,7
0,1,Undirected,407,,,2,7
1,1,Undirected,408,,,2,7
1,1,Undirected,409,,,2,7
1,0,Undirected,410,,,2,7
3,2,Undirected,411,,,2,7
